Ensembl_ID,Change,Name,Biotype,Chr,Length,Exonic Length,TSS_Downregulated,Downstream_Promoter_Downregulated,Gene_Body_Downregulated,Upstream_Promoter_Downregulated,TSS_Nondifferential,Downstream_Promoter_Nondifferential,Gene_Body_Nondifferential,Upstream_Promoter_Nondifferential,TSS_Upregulated,Downstream_Promoter_Upregulated,Gene_Body_Upregulated,Upstream_Promoter_Upregulated
ENSG00000169598,Nondifferential,DFFB,protein_coding,1,28154.0,3105.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169599,Nondifferential,NFU1,protein_coding,2,41879.0,1467.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169604,Upregulated,ANTXR1,protein_coding,2,236150.0,5859.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,17.0,1.0
ENSG00000169607,Nondifferential,CKAP2L,protein_coding,2,28071.0,4533.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000169609,Nondifferential,C15orf40,protein_coding,15,16793.0,11244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169621,Nondifferential,APLF,protein_coding,2,112602.0,3847.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0
ENSG00000169629,Upregulated,RGPD8,protein_coding,2,63554.0,5576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169641,Nondifferential,LUZP1,protein_coding,1,93779.0,8898.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,8.0,1.0
ENSG00000169660,Upregulated,HEXDC,protein_coding,17,24328.0,2285.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000169679,Nondifferential,BUB1,protein_coding,2,40410.0,3576.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000169683,Upregulated,LRRC45,protein_coding,17,7850.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000169684,Nondifferential,CHRNA5,protein_coding,15,29750.0,3623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169689,Nondifferential,CENPX,protein_coding,17,4216.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000169692,Upregulated,AGPAT2,protein_coding,9,14281.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
ENSG00000169696,Upregulated,ASPSCR1,protein_coding,17,39855.0,2123.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0
ENSG00000169710,Upregulated,FASN,protein_coding,17,20000.0,8565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
ENSG00000169714,Downregulated,CNBP,protein_coding,3,14439.0,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
ENSG00000169715,Nondifferential,MT1E,protein_coding,16,1315.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169718,Upregulated,DUS1L,protein_coding,17,7674.0,2151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000169727,Upregulated,GPS1,protein_coding,17,5513.0,2276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ENSG00000169733,Upregulated,RFNG,protein_coding,17,3873.0,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169738,Nondifferential,DCXR,protein_coding,17,1875.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169740,Nondifferential,ZNF32,protein_coding,10,4845.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169750,Upregulated,RAC3,protein_coding,17,2579.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169756,Upregulated,LIMS1,protein_coding,2,152884.0,4461.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,14.0,2.0
ENSG00000169760,Nondifferential,NLGN1,protein_coding,3,888197.0,8242.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,7.0,0.0
ENSG00000169762,Downregulated,TAPT1,protein_coding,4,66037.0,4591.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169764,Nondifferential,UGP2,protein_coding,2,49853.0,2338.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
ENSG00000169783,Nondifferential,LINGO1,protein_coding,15,19464.0,3055.0,0.0,0.0,3.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0
ENSG00000169813,Nondifferential,HNRNPF,protein_coding,10,11215.0,2755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
ENSG00000169814,Upregulated,BTD,protein_coding,3,43851.0,2261.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
ENSG00000169826,Nondifferential,CSGALNACT2,protein_coding,10,46823.0,3730.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ENSG00000169851,Upregulated,PCDH7,protein_coding,4,424452.0,6769.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0
ENSG00000169855,Upregulated,ROBO1,protein_coding,3,422214.0,7501.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,11.0,0.0
ENSG00000169857,Upregulated,AVEN,protein_coding,15,172950.0,1605.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSG00000169862,Upregulated,CTNND2,protein_coding,5,932204.0,5481.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0
ENSG00000169871,Nondifferential,TRIM56,protein_coding,7,12529.0,10952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
ENSG00000169891,Downregulated,REPS2,protein_coding,X,206590.0,7953.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0
ENSG00000169895,Downregulated,SYAP1,protein_coding,X,45705.0,6129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169902,Nondifferential,TPST1,protein_coding,7,155245.0,2116.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0
ENSG00000169905,Nondifferential,TOR1AIP2,protein_coding,1,37833.0,7905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000169908,Nondifferential,TM4SF1,protein_coding,3,6690.0,3115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ENSG00000169914,Nondifferential,OTUD3,protein_coding,1,30433.0,6397.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000169919,Nondifferential,GUSB,protein_coding,7,21631.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
ENSG00000169925,Nondifferential,BRD3,protein_coding,9,37713.0,5652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
ENSG00000169933,Nondifferential,FRMPD4,protein_coding,X,586058.0,8465.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0
ENSG00000169946,Nondifferential,ZFPM2,protein_coding,8,485841.0,4700.0,0.0,0.0,3.0,0.0,1.0,1.0,34.0,0.0,0.0,0.0,8.0,0.0
ENSG00000169957,Nondifferential,ZNF768,protein_coding,16,2589.0,2315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169967,Downregulated,MAP3K2,protein_coding,2,89736.0,10992.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
ENSG00000169972,Upregulated,PUSL1,protein_coding,1,3111.0,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000169976,Nondifferential,SF3B5,protein_coding,6,693.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169989,Nondifferential,TIGD4,protein_coding,4,10411.0,2472.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169991,Upregulated,IFFO2,protein_coding,1,52406.0,6188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0
ENSG00000170004,Nondifferential,CHD3,protein_coding,17,27955.0,7356.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
ENSG00000170011,Nondifferential,MYRIP,protein_coding,3,450717.0,5077.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0
ENSG00000170017,Downregulated,ALCAM,protein_coding,3,209992.0,4701.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,1.0
ENSG00000170027,Nondifferential,YWHAG,protein_coding,7,32238.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
ENSG00000170035,Upregulated,UBE2E3,protein_coding,2,82836.0,1570.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0
ENSG00000170037,Nondifferential,CNTROB,protein_coding,17,17422.0,3769.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170043,Nondifferential,TRAPPC1,protein_coding,17,1597.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000170044,Nondifferential,ZPLD1,protein_coding,3,44827.0,3619.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0
ENSG00000170054,Nondifferential,SERPINA9,protein_coding,14,13527.0,1755.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170085,Nondifferential,SIMC1,protein_coding,5,107625.0,3572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170088,Upregulated,TMEM192,protein_coding,4,42312.0,10012.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
ENSG00000170100,Nondifferential,ZNF778,protein_coding,16,19362.0,11031.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170113,Nondifferential,NIPA1,protein_coding,15,56727.0,7613.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSG00000170142,Nondifferential,UBE2E1,protein_coding,3,85414.0,1511.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0
ENSG00000170144,Nondifferential,HNRNPA3,protein_coding,2,11210.0,5688.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000170145,Upregulated,SIK2,protein_coding,11,128463.0,9678.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,7.0,0.0
ENSG00000170153,Nondifferential,RNF150,protein_coding,4,273036.0,9805.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,9.0,0.0
ENSG00000170175,Nondifferential,CHRNB1,protein_coding,17,12647.0,2557.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170180,Nondifferential,GYPA,protein_coding,4,31448.0,2659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170185,Nondifferential,USP38,protein_coding,4,38886.0,7009.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170191,Downregulated,NANP,protein_coding,20,11241.0,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170214,Nondifferential,ADRA1B,protein_coding,5,56071.0,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0
ENSG00000170222,Nondifferential,ADPRM,protein_coding,17,13640.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170234,Nondifferential,PWWP2A,protein_coding,5,43542.0,3991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000170236,Nondifferential,USP50,protein_coding,15,46144.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000170242,Nondifferential,USP47,protein_coding,11,117901.0,7775.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ENSG00000170248,Nondifferential,PDCD6IP,protein_coding,3,71351.0,6161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170260,Nondifferential,ZNF212,protein_coding,7,15959.0,2810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170264,Nondifferential,FAM161A,protein_coding,2,29198.0,3762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170265,Nondifferential,ZNF282,protein_coding,7,30764.0,3722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
ENSG00000170266,Upregulated,GLB1,protein_coding,3,100623.0,2616.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
ENSG00000170271,Nondifferential,FAXDC2,protein_coding,5,32416.0,3251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
ENSG00000170275,Nondifferential,CRTAP,protein_coding,3,33795.0,6630.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0
ENSG00000170289,Nondifferential,CNGB3,protein_coding,8,169741.0,4347.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170291,Nondifferential,ELP5,protein_coding,17,7655.0,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170293,Upregulated,CMTM8,protein_coding,3,131647.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0
ENSG00000170310,Nondifferential,STX8,protein_coding,17,325766.0,1246.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,8.0,0.0
ENSG00000170312,Nondifferential,CDK1,protein_coding,10,16336.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000170315,Nondifferential,UBB,protein_coding,17,1942.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170322,Nondifferential,NFRKB,protein_coding,11,30806.0,5093.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0
ENSG00000170325,Nondifferential,PRDM10,protein_coding,11,103130.0,6322.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,1.0
ENSG00000170340,Nondifferential,B3GNT2,protein_coding,2,28619.0,2763.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
ENSG00000170345,Nondifferential,FOS,protein_coding,14,3457.0,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ENSG00000170348,Nondifferential,TMED10,protein_coding,14,45162.0,4127.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
ENSG00000170364,Nondifferential,SETMAR,protein_coding,3,14264.0,2443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170365,Nondifferential,SMAD1,protein_coding,4,75269.0,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSG00000170382,Upregulated,LRRN2,protein_coding,1,5036.0,5036.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0
ENSG00000170385,Upregulated,SLC30A1,protein_coding,1,7175.0,5474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170390,Upregulated,DCLK2,protein_coding,4,179184.0,4265.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,12.0,3.0
ENSG00000170417,Nondifferential,TMEM182,protein_coding,2,55654.0,3593.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170421,Upregulated,KRT8,protein_coding,12,3261.0,2437.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0
ENSG00000170425,Downregulated,ADORA2B,protein_coding,17,30830.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0
ENSG00000170430,Upregulated,MGMT,protein_coding,10,300824.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0
ENSG00000170439,Upregulated,METTL7B,protein_coding,12,3066.0,1506.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170442,Upregulated,KRT86,protein_coding,12,34489.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0
ENSG00000170445,Nondifferential,HARS,protein_coding,5,11433.0,3494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170448,Nondifferential,NFXL1,protein_coding,4,67297.0,3833.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000170456,Upregulated,DENND5B,protein_coding,12,208875.0,9470.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0
ENSG00000170464,Nondifferential,DNAJC18,protein_coding,5,29324.0,5103.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
ENSG00000170468,Nondifferential,RIOX1,protein_coding,14,2429.0,2429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170469,Nondifferential,SPATA24,protein_coding,5,7526.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170471,Nondifferential,RALGAPB,protein_coding,20,106046.0,8663.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170473,Nondifferential,PYM1,protein_coding,12,26501.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSG00000170485,Upregulated,NPAS2,protein_coding,2,176678.0,4007.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,7.0,1.0
ENSG00000170502,Nondifferential,NUDT9,protein_coding,4,36858.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ENSG00000170515,Nondifferential,PA2G4,protein_coding,12,9543.0,2577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170522,Upregulated,ELOVL6,protein_coding,4,152808.0,6454.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0
ENSG00000170525,Downregulated,PFKFB3,protein_coding,10,32602.0,4483.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,3.0
ENSG00000170537,Upregulated,TMC7,protein_coding,16,79656.0,4499.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
ENSG00000170545,Upregulated,SMAGP,protein_coding,12,26333.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
ENSG00000170558,Nondifferential,CDH2,protein_coding,18,226481.0,4332.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,31.0,3.0
ENSG00000170571,Downregulated,EMB,protein_coding,5,45176.0,4281.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
ENSG00000170579,Nondifferential,DLGAP1,protein_coding,18,959304.0,6683.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,18.0,0.0
ENSG00000170581,Upregulated,STAT2,protein_coding,12,17365.0,3259.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000170584,Downregulated,NUDCD2,protein_coding,5,13615.0,8005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170604,Nondifferential,IRF2BP1,protein_coding,19,2564.0,2564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000170606,Nondifferential,HSPA4,protein_coding,5,54488.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
ENSG00000170615,Nondifferential,SLC26A5,protein_coding,7,71971.0,2689.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170619,Nondifferential,COMMD5,protein_coding,8,3549.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170624,Upregulated,SGCD,protein_coding,5,441043.0,9755.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,8.0,0.0
ENSG00000170629,Downregulated,DPY19L2P2,transcribed_unprocessed_pseudogene,7,105138.0,4078.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000170631,Nondifferential,ZNF16,protein_coding,8,20531.0,2616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170632,Nondifferential,ARMC10,protein_coding,7,24884.0,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000170633,Nondifferential,RNF34,protein_coding,12,24311.0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170634,Upregulated,ACYP2,protein_coding,2,27912.0,1913.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,5.0,0.0
ENSG00000170638,Upregulated,TRABD,protein_coding,22,13682.0,2329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
ENSG00000170647,Upregulated,TMEM133,protein_coding,11,1953.0,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170677,Nondifferential,SOCS6,protein_coding,18,41300.0,5848.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
ENSG00000170681,Nondifferential,CAVIN4,protein_coding,9,9828.0,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0
ENSG00000170734,Nondifferential,POLH,protein_coding,6,39511.0,3540.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ENSG00000170745,Upregulated,KCNS3,protein_coding,2,55108.0,2397.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,10.0,0.0
ENSG00000170759,Nondifferential,KIF5B,protein_coding,10,47422.0,5877.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0
ENSG00000170776,Upregulated,AKAP13,protein_coding,15,368641.0,13215.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,19.0,3.0
ENSG00000170779,Nondifferential,CDCA4,protein_coding,14,11576.0,2513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
ENSG00000170791,Nondifferential,CHCHD7,protein_coding,8,7001.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170802,Upregulated,FOXN2,protein_coding,2,64585.0,5408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000170820,Upregulated,FSHR,protein_coding,2,192381.0,2784.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,1.0
ENSG00000170832,Nondifferential,USP32,protein_coding,17,213041.0,5171.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0
ENSG00000170836,Nondifferential,PPM1D,protein_coding,17,66098.0,4778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
ENSG00000170846,Nondifferential,AC093323.1,lincRNA,4,2597.0,2311.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170852,Nondifferential,KBTBD2,protein_coding,7,23726.0,3745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ENSG00000170854,Nondifferential,RIOX2,protein_coding,3,30640.0,5347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170855,Nondifferential,TRIAP1,protein_coding,12,2452.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000170860,Downregulated,LSM3,protein_coding,3,22762.0,3815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
